,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
1842,1843,5,30,1979,4,DM,F,37.0,44.0
1843,1844,5,30,1979,13,DM,M,36.0,36.0
1844,1845,5,30,1979,2,DM,F,36.0,53.0
1845,1846,5,30,1979,2,DM,M,37.0,45.0
1846,1847,5,30,1979,14,DM,F,35.0,57.0
1852,1853,7,3,1979,12,DS,M,51.0,105.0
1853,1854,7,3,1979,21,OT,F,21.0,18.0
1854,1855,7,3,1979,21,OT,M,20.0,27.0
1855,1856,7,3,1979,22,PF,F,16.0,8.0
1856,1857,7,3,1979,9,DS,F,48.0,116.0
1857,1858,7,3,1979,17,DM,F,35.0,41.0
1858,1859,7,3,1979,22,DS,M,50.0,120.0
1859,1860,7,3,1979,20,PF,F,15.0,9.0
1860,1861,7,3,1979,9,DS,F,46.0,96.0
1861,1862,7,3,1979,17,DS,M,52.0,143.0
1862,1863,7,3,1979,20,NL,F,30.0,94.0
1863,1864,7,3,1979,8,DS,F,49.0,128.0
1864,1865,7,3,1979,11,DS,M,50.0,91.0
1867,1868,7,3,1979,12,DM,M,36.0,44.0
1868,1869,7,3,1979,17,DO,M,33.0,38.0
1869,1870,7,3,1979,9,DS,M,46.0,86.0
1870,1871,7,3,1979,21,PF,F,15.0,7.0
1871,1872,7,3,1979,21,PF,M,15.0,8.0
1872,1873,7,3,1979,23,PE,F,20.0,27.0
1874,1875,7,3,1979,20,DS,M,46.0,43.0
1875,1876,7,3,1979,11,DM,F,33.0,32.0
1876,1877,7,3,1979,17,DM,M,36.0,48.0
1879,1880,7,4,1979,3,OL,F,19.0,21.0
1880,1881,7,4,1979,5,DM,M,35.0,34.0
1881,1882,7,4,1979,2,NL,M,32.0,206.0
1882,1883,7,4,1979,18,DS,M,46.0,60.0
1883,1884,7,4,1979,15,PP,F,22.0,14.0
1884,1885,7,4,1979,13,DM,F,34.0,27.0
1885,1886,7,4,1979,5,DM,F,35.0,50.0
1886,1887,7,4,1979,14,DS,F,49.0,120.0
1887,1888,7,4,1979,18,DS,M,46.0,59.0
1890,1891,7,4,1979,18,DS,F,51.0,138.0
1892,1893,7,4,1979,6,DS,F,50.0,95.0
1893,1894,7,4,1979,14,DM,F,38.0,53.0
1894,1895,7,4,1979,15,PP,F,20.0,16.0
1895,1896,7,4,1979,14,DS,M,49.0,70.0
1897,1898,7,4,1979,2,PP,M,20.0,10.0
1898,1899,7,4,1979,18,DO,F,34.0,53.0
1899,1900,7,4,1979,13,DS,M,50.0,79.0
1900,1901,7,4,1979,14,DM,M,38.0,44.0
1901,1902,7,4,1979,14,DM,M,35.0,41.0
1906,1907,7,24,1979,19,PE,F,19.0,24.0
1907,1908,7,24,1979,13,OT,F,20.0,27.0
1908,1909,7,24,1979,13,DM,F,34.0,32.0
1909,1910,7,24,1979,20,PF,M,17.0,10.0
1910,1911,7,24,1979,22,DM,F,35.0,40.0
1911,1912,7,24,1979,1,DS,M,51.0,141.0
1912,1913,7,24,1979,20,DS,F,51.0,165.0
1913,1914,7,24,1979,20,NL,F,30.0,116.0
1915,1916,7,24,1979,20,PF,F,20.0,9.0
1917,1918,7,24,1979,22,DS,F,47.0,78.0
1920,1921,7,25,1979,17,PE,M,18.0,8.0
1921,1922,7,25,1979,2,DS,F,50.0,80.0
1923,1924,7,25,1979,2,OT,F,19.0,25.0
1924,1925,7,25,1979,12,DM,M,37.0,45.0
1925,1926,7,25,1979,14,DM,F,36.0,44.0
1926,1927,7,25,1979,17,DS,M,51.0,99.0
1927,1928,7,25,1979,14,NL,M,36.0,151.0
1928,1929,7,25,1979,18,DS,F,50.0,133.0
1929,1930,7,25,1979,14,OT,M,22.0,19.0
1930,1931,7,25,1979,11,DM,M,35.0,31.0
1931,1932,7,25,1979,18,DO,M,36.0,46.0
1932,1933,7,25,1979,12,DS,M,51.0,108.0
1933,1934,7,25,1979,8,DS,F,51.0,126.0
1934,1935,7,25,1979,17,DS,M,51.0,145.0
1935,1936,7,25,1979,14,DS,F,49.0,93.0
1936,1937,7,25,1979,11,DS,M,51.0,98.0
1937,1938,7,25,1979,18,DO,F,34.0,42.0
1938,1939,7,25,1979,14,DS,F,49.0,125.0
1939,1940,7,25,1979,11,PP,M,22.0,16.0
1941,1942,7,25,1979,8,OL,F,21.0,36.0
1942,1943,7,25,1979,17,OT,F,20.0,25.0
1944,1945,7,26,1979,4,DS,M,49.0,108.0
1945,1946,7,26,1979,15,PP,F,22.0,16.0
1946,1947,7,26,1979,9,DM,F,34.0,44.0
1947,1948,7,26,1979,15,PP,F,20.0,17.0
1948,1949,7,26,1979,4,DM,F,36.0,44.0
1949,1950,7,26,1979,3,OL,F,20.0,31.0
1950,1951,7,26,1979,5,DM,M,35.0,40.0
1951,1952,7,26,1979,3,OL,M,20.0,35.0
1952,1953,7,26,1979,15,PP,F,21.0,11.0
1953,1954,7,26,1979,15,PP,F,20.0,11.0
1954,1955,7,26,1979,6,DS,F,48.0,59.0
1955,1956,7,26,1979,9,DS,M,48.0,94.0
1956,1957,7,26,1979,9,DS,M,50.0,68.0
1957,1958,7,26,1979,4,DS,F,51.0,111.0
1958,1959,7,26,1979,4,DM,F,34.0,23.0
1960,1961,8,21,1979,13,OT,M,20.0,20.0
1961,1962,8,21,1979,13,OL,F,20.0,45.0
1962,1963,8,21,1979,24,DS,F,50.0,124.0
1963,1964,8,21,1979,21,OT,F,21.0,17.0
1964,1965,8,21,1979,14,DS,M,49.0,94.0
1965,1966,8,21,1979,20,NL,F,30.0,136.0
1966,1967,8,21,1979,20,DS,F,51.0,148.0
1967,1968,8,21,1979,14,OL,F,20.0,24.0
1968,1969,8,21,1979,14,OL,M,20.0,35.0
1969,1970,8,21,1979,24,DM,F,36.0,41.0
1970,1971,8,21,1979,14,DM,F,36.0,53.0
1971,1972,8,21,1979,22,DS,M,52.0,132.0
1973,1974,8,21,1979,14,DS,F,49.0,128.0
1974,1975,8,21,1979,14,DM,M,35.0,46.0
1977,1978,8,22,1979,12,DS,M,50.0,119.0
1978,1979,8,22,1979,8,DS,F,48.0,125.0
1979,1980,8,22,1979,11,OL,M,20.0,27.0
1980,1981,8,22,1979,17,OT,M,18.0,27.0
1981,1982,8,22,1979,12,NL,F,29.0,72.0
1982,1983,8,22,1979,11,DM,M,34.0,35.0
1983,1984,8,22,1979,18,DS,M,52.0,94.0
1984,1985,8,22,1979,17,DM,M,37.0,45.0
1985,1986,8,22,1979,12,OT,F,20.0,17.0
1986,1987,8,22,1979,17,DS,M,51.0,106.0
1987,1988,8,22,1979,15,PP,F,20.0,15.0
1988,1989,8,22,1979,17,DO,M,34.0,45.0
1989,1990,8,22,1979,17,DS,M,52.0,144.0
1990,1991,8,22,1979,12,DM,M,35.0,47.0
1991,1992,8,22,1979,11,DM,F,36.0,40.0
1992,1993,8,22,1979,17,NL,F,30.0,105.0
1995,1996,8,22,1979,18,DO,F,33.0,45.0
1996,1997,8,23,1979,3,OT,M,20.0,28.0
1997,1998,8,23,1979,9,OT,F,20.0,30.0
1998,1999,8,23,1979,9,DS,M,48.0,93.0
1999,2000,8,23,1979,5,DS,F,51.0,93.0
2000,2001,8,23,1979,4,DS,M,49.0,124.0
2001,2002,8,23,1979,9,DS,M,49.0,103.0
2002,2003,8,23,1979,2,OT,F,21.0,27.0
2003,2004,8,23,1979,6,DS,F,49.0,81.0
2004,2005,8,23,1979,9,DM,F,35.0,48.0
2005,2006,8,23,1979,1,DS,M,50.0,142.0
2006,2007,8,23,1979,1,DM,M,35.0,53.0
2007,2008,8,23,1979,5,DS,M,48.0,87.0
2008,2009,8,23,1979,1,DS,M,50.0,144.0
2009,2010,8,23,1979,4,DS,F,52.0,117.0
2010,2011,8,23,1979,2,OT,M,21.0,20.0
2011,2012,8,23,1979,5,OT,F,31.0,19.0
2012,2013,8,23,1979,1,PP,F,20.0,14.0
2013,2014,8,23,1979,2,DM,M,38.0,49.0
2014,2015,8,23,1979,5,OT,F,19.0,18.0
2015,2016,9,22,1979,10,OL,F,20.0,29.0
2016,2017,9,22,1979,17,DM,M,37.0,47.0
2017,2018,9,22,1979,23,PE,M,20.0,23.0
2019,2020,9,22,1979,12,DS,M,53.0,131.0
2020,2021,9,22,1979,22,OT,M,20.0,31.0
2021,2022,9,22,1979,9,DM,M,37.0,35.0
2022,2023,9,22,1979,17,DS,M,52.0,118.0
2023,2024,9,22,1979,12,OT,M,19.0,20.0
2024,2025,9,22,1979,20,NL,F,31.0,152.0
2025,2026,9,22,1979,22,DS,M,50.0,138.0
2026,2027,9,22,1979,12,DM,F,35.0,37.0
2027,2028,9,22,1979,20,OT,F,20.0,21.0
2028,2029,9,22,1979,12,DM,F,37.0,41.0
2029,2030,9,22,1979,20,DM,M,36.0,50.0
2030,2031,9,22,1979,11,OT,M,19.0,27.0
2031,2032,9,22,1979,20,DS,F,52.0,153.0
2032,2033,9,22,1979,8,DS,F,47.0,122.0
2033,2034,9,22,1979,9,DS,F,47.0,106.0
2034,2035,9,22,1979,11,DM,M,39.0,49.0
2035,2036,9,22,1979,21,PE,F,19.0,24.0
2037,2038,9,22,1979,22,OT,M,19.0,19.0
2038,2039,9,22,1979,8,PP,F,22.0,14.0
2039,2040,9,22,1979,11,DM,F,37.0,40.0
2040,2041,9,22,1979,9,OL,F,19.0,34.0
2043,2044,9,23,1979,3,OL,M,22.0,34.0
2044,2045,9,23,1979,3,OL,F,20.0,46.0
2045,2046,9,23,1979,14,DM,M,37.0,45.0
2046,2047,9,23,1979,15,PP,F,20.0,16.0
2047,2048,9,23,1979,13,OT,M,20.0,21.0
2048,2049,9,23,1979,24,DM,F,36.0,49.0
2049,2050,9,23,1979,2,OT,F,20.0,23.0
2050,2051,9,23,1979,2,PF,F,16.0,7.0
2051,2052,9,23,1979,13,OL,F,20.0,40.0
2052,2053,9,23,1979,4,DM,F,36.0,46.0
2053,2054,9,23,1979,2,OT,F,20.0,29.0
2054,2055,9,23,1979,24,DS,F,50.0,119.0
2055,2056,9,23,1979,4,DS,M,47.0,129.0
2056,2057,9,23,1979,5,OT,M,20.0,22.0
2057,2058,9,23,1979,1,OT,M,19.0,24.0
2058,2059,9,23,1979,24,DM,F,36.0,35.0
2059,2060,9,23,1979,2,DM,F,35.0,46.0
2060,2061,9,23,1979,3,PF,F,15.0,7.0
2061,2062,9,23,1979,4,DS,F,50.0,124.0
2062,2063,9,23,1979,24,DM,M,36.0,53.0
2063,2064,9,23,1979,14,DM,F,37.0,46.0
2064,2065,9,23,1979,24,DM,F,36.0,43.0
2065,2066,9,23,1979,5,OT,F,21.0,25.0
2066,2067,9,23,1979,14,OL,F,19.0,31.0
2067,2068,9,23,1979,13,DS,M,53.0,120.0
2068,2069,9,23,1979,18,OT,F,20.0,26.0
2069,2070,9,23,1979,2,DM,M,37.0,51.0
2070,2071,9,23,1979,1,PP,F,22.0,14.0
2073,2074,10,24,1979,9,DO,M,33.0,26.0
2074,2075,10,24,1979,12,DO,M,35.0,52.0
2075,2076,10,24,1979,11,DS,M,49.0,137.0
2077,2078,10,24,1979,12,NL,F,32.0,92.0
2078,2079,10,24,1979,8,DO,M,36.0,50.0
2079,2080,10,24,1979,20,DS,F,51.0,151.0
2080,2081,10,24,1979,12,NL,F,32.0,211.0
2081,2082,10,24,1979,8,DO,F,33.0,47.0
2082,2083,10,24,1979,9,DM,F,32.0,45.0
2083,2084,10,24,1979,11,PP,M,21.0,16.0
2084,2085,10,24,1979,17,DM,M,38.0,46.0
2085,2086,10,24,1979,12,DM,F,33.0,40.0
2086,2087,10,24,1979,9,DS,F,50.0,145.0
2087,2088,10,24,1979,9,DM,M,37.0,43.0
2088,2089,10,24,1979,10,OL,F,21.0,25.0
2089,2090,10,24,1979,11,DM,F,34.0,28.0
2090,2091,10,24,1979,11,DM,M,35.0,29.0
2091,2092,10,24,1979,19,PE,M,19.0,19.0
2092,2093,10,24,1979,22,DS,M,50.0,143.0
2093,2094,10,24,1979,17,DS,M,51.0,156.0
2094,2095,10,24,1979,17,DS,M,51.0,123.0
2095,2096,10,24,1979,11,OT,F,20.0,27.0
2096,2097,10,24,1979,8,DS,F,51.0,120.0
2097,2098,10,24,1979,9,DS,F,50.0,123.0
2098,2099,10,24,1979,23,PE,M,21.0,24.0
2099,2100,10,24,1979,9,OT,F,21.0,21.0
2100,2101,10,24,1979,12,DM,M,37.0,45.0
2101,2102,10,24,1979,17,NL,M,32.0,133.0
2102,2103,10,24,1979,19,OL,M,21.0,27.0
2103,2104,10,24,1979,9,OT,M,22.0,22.0
2104,2105,10,24,1979,17,DO,M,34.0,49.0
2105,2106,10,24,1979,9,DS,F,47.0,102.0
2106,2107,10,24,1979,20,NL,M,32.0,171.0
2107,2108,10,24,1979,11,OT,M,19.0,18.0
2108,2109,10,24,1979,11,OT,M,21.0,19.0
2111,2112,10,25,1979,3,OL,F,21.0,32.0
2112,2113,10,25,1979,24,DS,F,52.0,122.0
2113,2114,10,25,1979,3,OL,M,22.0,36.0
2114,2115,10,25,1979,14,DS,F,52.0,133.0
2115,2116,10,25,1979,24,PE,M,18.0,19.0
2116,2117,10,25,1979,3,PF,M,20.0,7.0
2117,2118,10,25,1979,4,DS,M,48.0,130.0
2118,2119,10,25,1979,6,OT,F,21.0,23.0
2120,2121,10,25,1979,15,OT,F,20.0,19.0
2121,2122,10,25,1979,2,DM,F,35.0,35.0
2122,2123,10,25,1979,5,DM,F,37.0,49.0
2123,2124,10,25,1979,24,DM,M,38.0,50.0
2124,2125,10,25,1979,13,DS,M,52.0,135.0
2125,2126,10,25,1979,4,DS,F,50.0,126.0
2126,2127,10,25,1979,15,PP,F,21.0,16.0
2127,2128,10,25,1979,14,DM,F,35.0,49.0
2128,2129,10,25,1979,5,OT,F,21.0,26.0
2129,2130,10,25,1979,13,DM,M,36.0,47.0
2130,2131,10,25,1979,2,DM,F,37.0,47.0
2131,2132,10,25,1979,5,OT,M,20.0,23.0
2132,2133,10,25,1979,2,NL,F,33.0,274.0
2133,2134,10,25,1979,18,DS,M,49.0,127.0
2134,2135,10,25,1979,3,RM,M,14.0,7.0
2135,2136,10,25,1979,5,OT,F,19.0,21.0
2136,2137,10,25,1979,4,DM,M,35.0,49.0
2139,2140,11,17,1979,3,PE,F,19.0,24.0
2140,2141,11,17,1979,5,DM,F,33.0,30.0
2141,2142,11,17,1979,17,OT,M,18.0,20.0
2142,2143,11,17,1979,4,DM,M,36.0,40.0
2143,2144,11,17,1979,17,OT,M,21.0,22.0
2144,2145,11,17,1979,5,DM,F,36.0,49.0
2145,2146,11,17,1979,15,OT,F,20.0,22.0
2146,2147,11,17,1979,15,PF,M,14.0,6.0
2147,2148,11,17,1979,3,PE,M,19.0,17.0
2148,2149,11,17,1979,17,DM,M,36.0,48.0
2149,2150,11,17,1979,3,RM,M,13.0,7.0
2150,2151,11,17,1979,18,OT,F,20.0,22.0
2151,2152,11,17,1979,5,DM,M,34.0,26.0
2152,2153,11,17,1979,6,OT,F,20.0,23.0
2153,2154,11,17,1979,14,RM,F,14.0,9.0
2154,2155,11,17,1979,18,OL,M,21.0,31.0
2155,2156,11,17,1979,5,OT,M,20.0,23.0
2156,2157,11,17,1979,24,OT,F,20.0,21.0
2157,2158,11,17,1979,1,OT,F,21.0,24.0
2158,2159,11,17,1979,24,DS,F,50.0,124.0
2159,2160,11,17,1979,4,DM,M,36.0,50.0
2160,2161,11,17,1979,17,DS,M,51.0,130.0
2161,2162,11,17,1979,18,DS,M,48.0,136.0
2162,2163,11,17,1979,2,OL,F,21.0,34.0
2163,2164,11,17,1979,3,PF,M,14.0,7.0
2164,2165,11,17,1979,1,DM,F,35.0,30.0
2165,2166,11,17,1979,15,OT,M,21.0,21.0
2166,2167,11,17,1979,2,PF,F,14.0,7.0
2167,2168,11,17,1979,4,DS,F,49.0,128.0
2168,2169,11,17,1979,18,OL,F,21.0,33.0
2169,2170,11,17,1979,14,DM,F,35.0,51.0
2170,2171,11,17,1979,1,PM,M,22.0,25.0
2171,2172,11,17,1979,17,OT,F,20.0,28.0
2172,2173,11,17,1979,18,OL,M,21.0,34.0
2173,2174,11,17,1979,14,NL,F,31.0,109.0
2174,2175,11,17,1979,5,DM,M,36.0,48.0
2175,2176,11,17,1979,2,DM,M,37.0,50.0
2176,2177,11,17,1979,14,DS,F,49.0,141.0
2177,2178,11,17,1979,2,OL,F,19.0,35.0
2178,2179,11,17,1979,3,PF,F,14.0,8.0
2179,2180,11,17,1979,24,DM,M,38.0,52.0
2180,2181,11,17,1979,2,DM,F,36.0,49.0
2181,2182,11,17,1979,5,DM,M,36.0,25.0
2182,2183,11,17,1979,2,OL,M,21.0,36.0
2183,2184,11,17,1979,2,NL,F,30.0,186.0
2184,2185,11,17,1979,24,RM,M,14.0,7.0
2185,2186,11,17,1979,17,DO,M,34.0,51.0
2186,2187,11,17,1979,1,OL,M,20.0,41.0
2187,2188,11,17,1979,13,DM,F,33.0,27.0
2188,2189,11,17,1979,14,DM,M,34.0,21.0
2189,2190,11,17,1979,6,PE,M,19.0,20.0
2190,2191,11,17,1979,17,NL,M,31.0,153.0
2192,2193,11,18,1979,7,PM,M,21.0,23.0
2193,2194,11,18,1979,7,DM,M,36.0,53.0
2194,2195,11,18,1979,7,DM,F,35.0,43.0
2195,2196,11,18,1979,7,OT,M,19.0,22.0
2196,2197,11,18,1979,8,DM,M,35.0,44.0
2197,2198,11,18,1979,8,DM,F,34.0,45.0
2198,2199,11,18,1979,8,DM,F,35.0,50.0
2199,2200,11,18,1979,8,DO,F,33.0,54.0
2200,2201,11,18,1979,8,DM,M,36.0,43.0
2201,2202,11,18,1979,9,DS,M,48.0,110.0
2202,2203,11,18,1979,9,DS,F,52.0,118.0
2203,2204,11,18,1979,9,DM,F,36.0,41.0
2204,2205,11,18,1979,9,DM,M,36.0,49.0
2205,2206,11,18,1979,10,OT,F,20.0,22.0
2206,2207,11,18,1979,10,DM,F,34.0,36.0
2207,2208,11,18,1979,11,DO,F,31.0,42.0
2208,2209,11,18,1979,11,OL,M,19.0,19.0
2209,2210,11,18,1979,11,OT,M,19.0,22.0
2210,2211,11,18,1979,11,NL,F,33.0,122.0
2211,2212,11,18,1979,12,OL,M,21.0,29.0
2212,2213,11,18,1979,12,DM,M,36.0,44.0
2213,2214,11,18,1979,12,DM,M,35.0,51.0
2214,2215,11,18,1979,12,DS,F,47.0,118.0
2215,2216,11,18,1979,13,NL,F,31.0,168.0
2216,2217,11,18,1979,13,DM,M,36.0,36.0
2217,2218,11,18,1979,14,DM,M,36.0,46.0
2218,2219,11,18,1979,14,DM,F,36.0,43.0
2219,2220,11,18,1979,15,DM,M,34.0,46.0
2220,2221,11,18,1979,15,DM,F,35.0,45.0
2221,2222,11,18,1979,15,DM,F,35.0,42.0
2222,2223,11,18,1979,16,OT,M,19.0,19.0
2223,2224,11,18,1979,16,DM,M,36.0,43.0
2224,2225,11,18,1979,16,DM,M,35.0,46.0
2225,2226,11,18,1979,17,OL,F,19.0,29.0
2226,2227,11,18,1979,17,DS,F,53.0,134.0
2227,2228,11,18,1979,18,OL,F,21.0,31.0
2228,2229,11,18,1979,18,DM,F,34.0,40.0
2229,2230,11,18,1979,19,DM,M,38.0,53.0
2230,2231,11,18,1979,19,NL,F,33.0,122.0
2231,2232,11,18,1979,19,DM,M,36.0,48.0
2232,2233,11,18,1979,19,DM,M,38.0,54.0
2233,2234,11,18,1979,20,DM,F,35.0,45.0
2234,2235,11,18,1979,20,OT,M,20.0,20.0
2235,2236,11,18,1979,20,OT,M,20.0,24.0
2236,2237,11,18,1979,21,DM,F,36.0,48.0
2237,2238,11,18,1979,22,OT,M,18.0,23.0
2238,2239,11,18,1979,23,OT,M,20.0,22.0
2239,2240,11,18,1979,23,OT,F,20.0,23.0
2240,2241,11,18,1979,24,DM,M,35.0,42.0
2241,2242,11,18,1979,20,DM,F,33.0,41.0
2242,2243,11,18,1979,11,DS,M,49.0,134.0
2243,2244,11,18,1979,11,DM,M,39.0,48.0
2244,2245,11,18,1979,8,OL,M,21.0,36.0
2245,2246,11,18,1979,9,DO,M,34.0,44.0
2246,2247,11,18,1979,12,NL,F,33.0,217.0
2247,2248,11,18,1979,8,DO,M,37.0,50.0
2248,2249,11,18,1979,21,PF,M,15.0,8.0
2249,2250,11,18,1979,20,DS,F,52.0,154.0
2250,2251,11,18,1979,22,DS,M,49.0,141.0
2251,2252,11,18,1979,11,DM,F,34.0,42.0
2252,2253,11,18,1979,8,OL,F,20.0,35.0
2253,2254,11,18,1979,22,DS,F,50.0,143.0
2254,2255,11,18,1979,11,RM,F,15.0,9.0
2255,2256,11,18,1979,11,DM,F,34.0,39.0
2257,2258,11,18,1979,19,RM,F,12.0,11.0
2258,2259,11,18,1979,8,DM,M,34.0,39.0
2259,2260,11,18,1979,11,PP,M,22.0,16.0
2260,2261,11,18,1979,9,DM,M,37.0,46.0
2261,2262,11,18,1979,12,DM,F,35.0,50.0
2262,2263,11,18,1979,23,PE,F,18.0,18.0
2263,2264,11,18,1979,9,DS,F,50.0,103.0
2264,2265,11,18,1979,12,DM,M,36.0,46.0
2265,2266,11,18,1979,20,DM,M,38.0,49.0
2266,2267,11,18,1979,19,PE,M,19.0,21.0
2267,2268,11,18,1979,11,DM,M,37.0,36.0
2270,2271,1,15,1980,8,DO,M,35.0,53.0
2271,2272,1,15,1980,11,PF,F,16.0,10.0
2272,2273,1,15,1980,18,DM,F,34.0,33.0
2273,2274,1,15,1980,11,DM,M,38.0,37.0
2274,2275,1,15,1980,8,DO,F,33.0,29.0
2275,2276,1,15,1980,11,DS,M,47.0,132.0
2276,2277,1,15,1980,8,PF,M,15.0,8.0
2277,2278,1,15,1980,9,OT,M,21.0,23.0
2278,2279,1,15,1980,11,DM,F,36.0,36.0
2279,2280,1,15,1980,21,OT,F,20.0,21.0
2280,2281,1,15,1980,11,OL,M,20.0,29.0
2281,2282,1,15,1980,17,DM,F,36.0,49.0
2282,2283,1,15,1980,11,OL,M,21.0,23.0
2283,2284,1,15,1980,9,OL,M,20.0,32.0
2284,2285,1,15,1980,10,OL,F,20.0,24.0
2285,2286,1,15,1980,11,DM,M,38.0,47.0
2286,2287,1,15,1980,21,OT,M,19.0,22.0
2287,2288,1,15,1980,19,RM,F,17.0,12.0
2288,2289,1,15,1980,20,DS,F,52.0,150.0
2289,2290,1,15,1980,11,DM,M,37.0,49.0
2290,2291,1,15,1980,9,OL,F,21.0,34.0
2291,2292,1,15,1980,12,DM,F,35.0,40.0
2292,2293,1,15,1980,18,DS,F,51.0,132.0
2293,2294,1,15,1980,22,DM,F,34.0,25.0
2294,2295,1,15,1980,9,OL,M,21.0,36.0
2295,2296,1,15,1980,8,DO,F,34.0,50.0
2296,2297,1,15,1980,11,DM,M,37.0,45.0
2297,2298,1,15,1980,17,DM,M,35.0,47.0
2298,2299,1,15,1980,9,DM,M,38.0,46.0
2299,2300,1,15,1980,18,DM,F,32.0,29.0
2300,2301,1,15,1980,9,DS,F,50.0,136.0
2301,2302,1,15,1980,12,DM,M,37.0,45.0
2302,2303,1,15,1980,19,RM,F,18.0,9.0
2303,2304,1,15,1980,20,OL,F,21.0,27.0
2304,2305,1,15,1980,12,NL,F,32.0,214.0
2305,2306,1,15,1980,17,OT,M,20.0,20.0
2306,2307,1,15,1980,17,OT,F,21.0,25.0
2307,2308,1,15,1980,8,DM,M,35.0,40.0
2308,2309,1,15,1980,10,OL,F,21.0,30.0
2309,2310,1,15,1980,11,DM,M,36.0,48.0
2310,2311,1,15,1980,12,NL,F,32.0,114.0
2311,2312,1,15,1980,12,DS,M,52.0,131.0
2312,2313,1,15,1980,21,PF,M,16.0,8.0
2314,2315,1,15,1980,17,RM,F,17.0,9.0
2315,2316,1,15,1980,19,RM,M,16.0,9.0
2316,2317,1,15,1980,18,DO,F,36.0,51.0
2317,2318,1,15,1980,19,PE,F,20.0,17.0
2318,2319,1,15,1980,11,DM,M,37.0,26.0
2319,2320,1,15,1980,18,DO,M,31.0,32.0
2320,2321,1,15,1980,20,OT,M,20.0,25.0
2321,2322,1,15,1980,9,DS,F,46.0,114.0
2322,2323,1,15,1980,17,OL,M,22.0,31.0
2323,2324,1,15,1980,11,DM,M,35.0,49.0
2324,2325,1,15,1980,17,DO,M,33.0,50.0
2325,2326,1,15,1980,22,DS,M,50.0,142.0
2326,2327,1,15,1980,10,RM,M,16.0,10.0
2327,2328,1,15,1980,21,PF,F,16.0,9.0
2328,2329,1,15,1980,17,NL,M,35.0,187.0
2331,2332,1,16,1980,1,DO,M,34.0,50.0
2332,2333,1,16,1980,1,DM,F,37.0,52.0
2333,2334,1,16,1980,1,DM,M,38.0,44.0
2334,2335,1,16,1980,1,DM,F,36.0,43.0
2335,2336,1,16,1980,1,DM,M,35.0,42.0
2336,2337,1,16,1980,1,OT,M,20.0,23.0
2337,2338,1,16,1980,2,DM,F,36.0,46.0
2338,2339,1,16,1980,2,DM,F,35.0,37.0
2339,2340,1,16,1980,2,DM,F,34.0,42.0
2340,2341,1,16,1980,3,DM,F,36.0,44.0
2341,2342,1,16,1980,4,DS,F,48.0,113.0
2342,2343,1,16,1980,5,DM,M,36.0,48.0
2343,2344,1,16,1980,5,DM,F,35.0,39.0
2344,2345,1,16,1980,5,OT,M,21.0,21.0
2345,2346,1,16,1980,5,NL,M,35.0,239.0
2346,2347,1,16,1980,6,DM,M,34.0,42.0
2347,2348,1,16,1980,6,OT,F,21.0,20.0
2348,2349,1,16,1980,6,DM,F,37.0,46.0
2349,2350,1,16,1980,6,NL,M,35.0,241.0
2350,2351,1,16,1980,13,OT,F,20.0,21.0
2351,2352,1,16,1980,13,DM,M,35.0,43.0
2352,2353,1,16,1980,14,DM,M,36.0,48.0
2353,2354,1,16,1980,14,DM,M,37.0,47.0
2355,2356,1,16,1980,15,DM,F,34.0,39.0
2356,2357,1,16,1980,15,DM,M,37.0,36.0
2357,2358,1,16,1980,15,DM,F,36.0,39.0
2358,2359,1,16,1980,16,DM,M,37.0,49.0
2359,2360,1,16,1980,16,DM,M,35.0,45.0
2360,2361,1,16,1980,16,DM,F,35.0,40.0
2361,2362,1,16,1980,17,NL,M,32.0,168.0
2362,2363,1,16,1980,17,DO,M,34.0,32.0
2364,2365,1,16,1980,18,DO,M,34.0,29.0
2365,2366,1,16,1980,23,DM,F,36.0,44.0
2366,2367,1,16,1980,23,DM,M,37.0,51.0
2367,2368,1,16,1980,24,DM,F,35.0,46.0
2368,2369,1,16,1980,24,OT,M,20.0,22.0
2369,2370,1,16,1980,24,DO,F,36.0,43.0
2370,2371,1,16,1980,24,OL,F,21.0,26.0
2371,2372,1,16,1980,2,DM,F,36.0,37.0
2372,2373,1,16,1980,3,OL,M,22.0,36.0
2373,2374,1,16,1980,16,OT,M,20.0,20.0
2374,2375,1,16,1980,2,OL,M,21.0,36.0
2375,2376,1,16,1980,5,DM,M,37.0,45.0
2376,2377,1,16,1980,24,DM,M,35.0,40.0
2377,2378,1,16,1980,13,DM,F,36.0,37.0
2378,2379,1,16,1980,15,RM,F,15.0,10.0
2379,2380,1,16,1980,15,PF,M,14.0,7.0
2380,2381,1,16,1980,24,DS,F,50.0,120.0
2381,2382,1,16,1980,4,DS,M,48.0,131.0
2382,2383,1,16,1980,2,OL,F,21.0,38.0
2383,2384,1,16,1980,2,DO,F,35.0,53.0
2384,2385,1,16,1980,14,DM,F,36.0,49.0
2385,2386,1,16,1980,14,DS,F,47.0,68.0
2387,2388,1,16,1980,4,DM,M,36.0,51.0
2388,2389,1,16,1980,1,DM,F,36.0,43.0
2389,2390,1,16,1980,1,DM,F,36.0,38.0
2390,2391,1,16,1980,2,OL,F,21.0,34.0
2391,2392,1,16,1980,2,OT,F,19.0,20.0
2392,2393,1,16,1980,3,PF,F,15.0,7.0
