,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
24014,24015,6,13,1996,19,PB,F,25.0,26.0
24015,24016,6,13,1996,7,PP,F,23.0,12.0
24016,24017,6,13,1996,21,PF,M,15.0,8.0
24017,24018,6,13,1996,22,DM,F,38.0,45.0
24018,24019,6,13,1996,22,PF,F,17.0,10.0
24019,24020,6,13,1996,19,PP,F,23.0,20.0
24020,24021,6,13,1996,20,OT,M,22.0,30.0
24021,24022,6,13,1996,1,PP,M,22.0,12.0
24022,24023,6,13,1996,20,PP,M,23.0,20.0
24023,24024,6,13,1996,21,PP,M,21.0,19.0
24024,24025,6,13,1996,22,PP,M,23.0,12.0
24025,24026,6,13,1996,18,PF,F,15.0,10.0
24026,24027,6,13,1996,2,DM,M,40.0,53.0
24027,24028,6,13,1996,17,DM,M,39.0,42.0
24028,24029,6,13,1996,21,PP,F,21.0,18.0
24029,24030,6,13,1996,1,PF,M,16.0,7.0
24030,24031,6,13,1996,20,PF,M,16.0,10.0
24031,24032,6,13,1996,21,PP,M,22.0,18.0
24032,24033,6,13,1996,1,DO,F,38.0,49.0
24033,24034,6,13,1996,12,PP,M,22.0,19.0
24034,24035,6,13,1996,7,PP,F,23.0,18.0
24035,24036,6,13,1996,12,DO,F,37.0,43.0
24036,24037,6,13,1996,21,PF,F,16.0,9.0
24037,24038,6,13,1996,12,PP,F,23.0,25.0
24038,24039,6,13,1996,2,PP,F,23.0,21.0
24039,24040,6,13,1996,12,DM,M,37.0,48.0
24040,24041,6,13,1996,19,PP,M,22.0,14.0
24041,24042,6,13,1996,7,PP,M,23.0,12.0
24042,24043,6,13,1996,18,PF,M,16.0,8.0
24043,24044,6,13,1996,1,PP,M,22.0,16.0
24044,24045,6,13,1996,2,DM,F,36.0,41.0
24045,24046,6,13,1996,12,DM,M,37.0,51.0
24046,24047,6,13,1996,17,PF,M,15.0,9.0
24047,24048,6,13,1996,2,PP,F,22.0,17.0
24048,24049,6,13,1996,21,RM,F,17.0,12.0
24049,24050,6,13,1996,12,PF,F,16.0,10.0
24051,24052,6,13,1996,2,PB,M,26.0,26.0
24052,24053,6,13,1996,20,PF,F,16.0,7.0
24053,24054,6,13,1996,21,PP,M,22.0,17.0
24054,24055,6,13,1996,19,PF,M,16.0,9.0
24055,24056,6,13,1996,1,PF,M,16.0,6.0
24056,24057,6,13,1996,20,OT,F,23.0,24.0
24057,24058,6,13,1996,17,DM,M,37.0,49.0
24058,24059,6,13,1996,19,PP,M,23.0,20.0
24059,24060,6,13,1996,7,PP,M,22.0,19.0
24060,24061,6,13,1996,21,PF,F,17.0,9.0
24061,24062,6,13,1996,23,RM,M,17.0,11.0
24062,24063,6,13,1996,19,PF,M,15.0,9.0
24063,24064,6,13,1996,12,DM,F,36.0,53.0
24064,24065,6,13,1996,7,PP,F,24.0,23.0
24065,24066,6,13,1996,19,PF,M,16.0,9.0
24066,24067,6,13,1996,19,PP,M,20.0,12.0
24067,24068,6,13,1996,18,PP,M,22.0,16.0
24068,24069,6,13,1996,21,PP,F,24.0,21.0
24069,24070,6,13,1996,17,DM,M,36.0,22.0
24070,24071,6,13,1996,21,PP,M,25.0,14.0
24071,24072,6,13,1996,17,DM,F,36.0,51.0
24072,24073,6,13,1996,12,OT,M,19.0,25.0
24073,24074,6,13,1996,18,PP,F,22.0,13.0
24074,24075,6,13,1996,12,PM,M,21.0,20.0
24075,24076,6,13,1996,19,PF,M,16.0,10.0
24076,24077,6,13,1996,18,PF,F,16.0,10.0
24077,24078,6,13,1996,20,PP,F,23.0,24.0
24078,24079,6,13,1996,1,DO,M,34.0,47.0
24079,24080,6,13,1996,17,DM,M,37.0,50.0
24080,24081,6,13,1996,7,PP,F,23.0,13.0
24082,24083,6,14,1996,13,PP,M,24.0,19.0
24083,24084,6,14,1996,14,DM,F,38.0,46.0
24084,24085,6,14,1996,16,RM,M,18.0,12.0
24086,24087,6,14,1996,3,PP,M,23.0,19.0
24087,24088,6,14,1996,4,PF,F,16.0,7.0
24089,24090,6,14,1996,9,PF,M,16.0,8.0
24090,24091,6,14,1996,13,PF,F,16.0,10.0
24091,24092,6,14,1996,16,DM,F,34.0,38.0
24092,24093,6,14,1996,15,PF,M,16.0,8.0
24093,24094,6,14,1996,14,DM,M,38.0,51.0
24095,24096,6,14,1996,4,DM,M,38.0,52.0
24096,24097,6,14,1996,3,DO,F,35.0,49.0
24097,24098,6,14,1996,8,PE,F,20.0,28.0
24099,24100,6,14,1996,14,PF,M,17.0,7.0
24100,24101,6,14,1996,8,DO,M,37.0,52.0
24101,24102,6,14,1996,9,DO,M,34.0,48.0
24102,24103,6,14,1996,8,PP,F,23.0,18.0
24104,24105,6,14,1996,3,PF,M,16.0,9.0
24105,24106,6,14,1996,9,DM,F,36.0,40.0
24106,24107,6,14,1996,13,DM,F,36.0,41.0
24107,24108,6,14,1996,14,DM,M,38.0,56.0
24109,24110,6,14,1996,8,DO,F,35.0,50.0
24110,24111,6,14,1996,4,DM,M,36.0,48.0
24111,24112,6,14,1996,11,DO,F,39.0,48.0
24112,24113,6,14,1996,15,PF,F,16.0,10.0
24113,24114,6,14,1996,8,PP,F,21.0,10.0
24114,24115,6,14,1996,4,DM,M,38.0,47.0
24115,24116,6,14,1996,3,PP,M,23.0,14.0
24116,24117,6,14,1996,6,DO,M,36.0,39.0
24117,24118,6,14,1996,3,PP,M,24.0,21.0
24118,24119,6,14,1996,3,PP,F,24.0,21.0
24119,24120,6,14,1996,4,PF,M,15.0,5.0
24120,24121,6,14,1996,9,DM,M,38.0,49.0
24121,24122,6,14,1996,14,PF,M,16.0,9.0
24122,24123,6,14,1996,3,PF,M,16.0,7.0
24123,24124,6,14,1996,4,PF,M,17.0,10.0
24125,24126,6,14,1996,3,PE,F,20.0,23.0
24126,24127,6,14,1996,8,DO,M,37.0,47.0
24127,24128,6,14,1996,13,DM,F,37.0,33.0
24128,24129,6,14,1996,5,PF,M,17.0,9.0
24129,24130,6,14,1996,13,PF,F,16.0,5.0
24130,24131,6,14,1996,14,PP,F,23.0,15.0
24131,24132,6,14,1996,15,PP,F,23.0,19.0
24134,24135,6,14,1996,9,DM,M,39.0,43.0
24135,24136,6,14,1996,8,DO,M,36.0,42.0
24136,24137,6,14,1996,14,PP,F,23.0,21.0
24137,24138,6,14,1996,3,DO,F,37.0,49.0
24138,24139,6,14,1996,4,PP,F,22.0,15.0
24139,24140,6,14,1996,8,DO,M,37.0,49.0
24140,24141,6,14,1996,13,PF,M,15.0,9.0
24141,24142,6,14,1996,3,PP,M,24.0,22.0
24142,24143,6,14,1996,9,DM,M,38.0,50.0
24144,24145,6,14,1996,11,PM,M,21.0,19.0
24145,24146,6,14,1996,13,PF,F,16.0,9.0
24146,24147,6,14,1996,14,DM,M,35.0,43.0
24147,24148,6,14,1996,6,DO,F,38.0,52.0
24148,24149,6,14,1996,13,PF,M,17.0,9.0
24149,24150,6,14,1996,15,PP,F,22.0,18.0
24150,24151,6,14,1996,4,PF,F,17.0,8.0
24152,24153,6,14,1996,4,DM,M,38.0,46.0
24153,24154,6,14,1996,14,DM,M,39.0,52.0
24154,24155,6,14,1996,4,OL,M,23.0,40.0
24155,24156,6,14,1996,14,DM,F,35.0,44.0
24156,24157,6,14,1996,14,DM,F,37.0,49.0
24157,24158,6,14,1996,11,DO,F,34.0,33.0
24158,24159,6,14,1996,13,DM,M,36.0,31.0
24159,24160,6,14,1996,14,DM,M,37.0,48.0
24160,24161,6,14,1996,15,PF,F,17.0,10.0
24161,24162,6,14,1996,5,OT,F,20.0,29.0
24162,24163,6,14,1996,13,PP,M,23.0,13.0
24163,24164,6,14,1996,15,OT,M,21.0,26.0
24165,24166,6,14,1996,6,DO,F,37.0,42.0
24167,24168,6,14,1996,9,DM,M,38.0,46.0
24168,24169,6,14,1996,14,PM,M,20.0,13.0
24169,24170,6,14,1996,15,OL,F,21.0,21.0
24171,24172,7,20,1996,2,PP,M,22.0,17.0
24172,24173,7,20,1996,19,PP,M,22.0,18.0
24173,24174,7,20,1996,21,PF,F,16.0,9.0
24174,24175,7,20,1996,19,PP,F,22.0,23.0
24175,24176,7,20,1996,2,OT,F,19.0,23.0
24176,24177,7,20,1996,18,PF,M,15.0,9.0
24177,24178,7,20,1996,20,PF,F,16.0,8.0
24178,24179,7,20,1996,17,DM,M,35.0,44.0
24179,24180,7,20,1996,21,PP,F,23.0,16.0
24180,24181,7,20,1996,12,DM,F,35.0,42.0
24181,24182,7,20,1996,23,RM,M,17.0,12.0
24182,24183,7,20,1996,18,PP,F,23.0,14.0
24183,24184,7,20,1996,7,PP,F,24.0,22.0
24184,24185,7,20,1996,2,PP,F,22.0,17.0
24185,24186,7,20,1996,21,PP,F,23.0,19.0
24186,24187,7,20,1996,12,PF,M,17.0,8.0
24187,24188,7,20,1996,7,PP,M,24.0,23.0
24188,24189,7,20,1996,1,PP,F,22.0,16.0
24189,24190,7,20,1996,1,PP,M,23.0,10.0
24190,24191,7,20,1996,20,PP,F,23.0,18.0
24191,24192,7,20,1996,21,PP,F,20.0,17.0
24192,24193,7,20,1996,17,DM,M,36.0,47.0
24194,24195,7,20,1996,19,PP,F,22.0,20.0
24195,24196,7,20,1996,22,DM,M,39.0,49.0
24196,24197,7,20,1996,2,DM,F,30.0,46.0
24197,24198,7,20,1996,18,PP,M,23.0,19.0
24198,24199,7,20,1996,20,PP,M,24.0,20.0
24199,24200,7,20,1996,12,DM,M,36.0,49.0
24200,24201,7,20,1996,7,PP,F,23.0,17.0
24201,24202,7,20,1996,12,PP,F,23.0,21.0
24202,24203,7,20,1996,19,PF,M,15.0,9.0
24203,24204,7,20,1996,7,PP,M,22.0,21.0
24204,24205,7,20,1996,19,PF,F,16.0,7.0
24205,24206,7,20,1996,17,DM,M,37.0,49.0
24206,24207,7,20,1996,7,PP,F,23.0,20.0
24207,24208,7,20,1996,17,OT,M,22.0,28.0
24208,24209,7,20,1996,22,DM,F,37.0,51.0
24209,24210,7,20,1996,1,PP,M,23.0,19.0
24210,24211,7,20,1996,20,PF,M,16.0,10.0
24211,24212,7,20,1996,1,DO,F,35.0,58.0
24213,24214,7,20,1996,7,PP,M,23.0,23.0
24214,24215,7,20,1996,17,PP,M,21.0,20.0
24215,24216,7,20,1996,2,PB,F,26.0,24.0
24216,24217,7,20,1996,2,PP,M,23.0,12.0
24217,24218,7,20,1996,17,DM,M,37.0,53.0
24219,24220,7,20,1996,1,PF,F,15.0,7.0
24220,24221,7,20,1996,18,PF,F,15.0,10.0
24221,24222,7,20,1996,17,PF,F,16.0,7.0
24222,24223,7,20,1996,21,PP,F,23.0,21.0
24223,24224,7,20,1996,21,PP,F,22.0,26.0
24224,24225,7,20,1996,12,PF,F,16.0,6.0
24225,24226,7,20,1996,19,PP,M,23.0,19.0
24226,24227,7,20,1996,22,PF,M,16.0,8.0
24228,24229,7,21,1996,5,PF,M,17.0,6.0
24229,24230,7,21,1996,9,PP,F,22.0,13.0
24230,24231,7,21,1996,4,DM,M,39.0,49.0
24231,24232,7,21,1996,8,DO,F,36.0,54.0
24232,24233,7,21,1996,3,PP,F,24.0,20.0
24233,24234,7,21,1996,4,PF,F,17.0,9.0
24234,24235,7,21,1996,15,PF,M,17.0,10.0
24235,24236,7,21,1996,3,DO,F,35.0,49.0
24236,24237,7,21,1996,4,DM,M,40.0,51.0
24237,24238,7,21,1996,3,DO,F,37.0,51.0
24238,24239,7,21,1996,15,PP,F,24.0,23.0
24239,24240,7,21,1996,4,PF,M,17.0,11.0
24240,24241,7,21,1996,9,DM,F,37.0,41.0
24242,24243,7,21,1996,15,DM,M,38.0,46.0
24243,24244,7,21,1996,8,PP,M,23.0,25.0
24244,24245,7,21,1996,3,PP,M,23.0,19.0
24245,24246,7,21,1996,3,PP,M,21.0,17.0
24246,24247,7,21,1996,11,PF,M,17.0,9.0
24247,24248,7,21,1996,8,PP,F,24.0,23.0
24248,24249,7,21,1996,14,PF,F,17.0,10.0
24249,24250,7,21,1996,9,DM,M,37.0,48.0
24250,24251,7,21,1996,8,DO,M,37.0,52.0
24251,24252,7,21,1996,5,PF,F,15.0,8.0
24252,24253,7,21,1996,11,PP,M,23.0,15.0
24253,24254,7,21,1996,9,OT,M,20.0,32.0
24254,24255,7,21,1996,5,OT,M,20.0,22.0
24255,24256,7,21,1996,4,DM,M,37.0,47.0
24256,24257,7,21,1996,6,DO,F,37.0,58.0
24257,24258,7,21,1996,6,DO,F,39.0,52.0
24258,24259,7,21,1996,8,DO,M,35.0,51.0
24259,24260,7,21,1996,14,DM,M,37.0,55.0
24260,24261,7,21,1996,9,DM,M,37.0,45.0
24261,24262,7,21,1996,14,DM,M,37.0,44.0
24262,24263,7,21,1996,13,PF,F,15.0,13.0
24263,24264,7,21,1996,14,DM,F,36.0,55.0
24264,24265,7,21,1996,15,PP,M,23.0,23.0
24265,24266,7,21,1996,11,OT,M,20.0,19.0
24266,24267,7,21,1996,8,DO,M,38.0,54.0
24267,24268,7,21,1996,4,PF,F,17.0,9.0
24268,24269,7,21,1996,6,DO,M,36.0,50.0
24269,24270,7,21,1996,11,DM,M,37.0,39.0
24270,24271,7,21,1996,13,DM,F,37.0,44.0
24271,24272,7,21,1996,3,DO,F,38.0,53.0
24272,24273,7,21,1996,8,DO,M,36.0,51.0
24273,24274,7,21,1996,3,PP,M,22.0,18.0
24274,24275,7,21,1996,4,DM,M,38.0,45.0
24275,24276,7,21,1996,3,PP,M,23.0,19.0
24278,24279,8,14,1996,19,PP,M,21.0,18.0
24279,24280,8,14,1996,22,DM,F,35.0,46.0
24280,24281,8,14,1996,19,PB,F,23.0,23.0
24281,24282,8,14,1996,22,DM,F,39.0,42.0
24282,24283,8,14,1996,20,PP,F,23.0,18.0
24284,24285,8,14,1996,22,PP,M,23.0,16.0
24286,24287,8,14,1996,18,PF,M,15.0,8.0
24287,24288,8,14,1996,1,PP,F,23.0,15.0
24288,24289,8,14,1996,19,PP,F,22.0,17.0
24289,24290,8,14,1996,12,DM,M,38.0,57.0
24290,24291,8,14,1996,21,PP,F,22.0,20.0
24291,24292,8,14,1996,2,DM,F,35.0,47.0
24292,24293,8,14,1996,17,DM,M,38.0,44.0
24293,24294,8,14,1996,1,PP,M,23.0,19.0
24294,24295,8,14,1996,1,PP,F,24.0,16.0
24295,24296,8,14,1996,19,PP,F,24.0,22.0
24296,24297,8,14,1996,17,PF,M,16.0,10.0
24297,24298,8,14,1996,1,DO,M,36.0,23.0
24298,24299,8,14,1996,17,PP,M,22.0,20.0
24299,24300,8,14,1996,12,DM,F,36.0,44.0
24300,24301,8,14,1996,19,PP,M,22.0,18.0
24301,24302,8,14,1996,21,PP,F,23.0,18.0
24302,24303,8,14,1996,1,PB,F,26.0,32.0
24303,24304,8,14,1996,12,DM,M,39.0,44.0
24304,24305,8,14,1996,12,PP,F,23.0,19.0
24305,24306,8,14,1996,2,DM,M,36.0,40.0
24306,24307,8,14,1996,2,PP,F,22.0,19.0
24308,24309,8,14,1996,20,PP,F,23.0,18.0
24309,24310,8,14,1996,7,PP,F,23.0,17.0
24310,24311,8,14,1996,23,PP,F,23.0,16.0
24311,24312,8,14,1996,1,DO,F,36.0,46.0
24312,24313,8,14,1996,19,PP,M,22.0,15.0
24313,24314,8,14,1996,18,PP,F,24.0,20.0
24314,24315,8,14,1996,18,PP,F,22.0,16.0
24315,24316,8,14,1996,20,PP,M,23.0,21.0
24316,24317,8,14,1996,1,PP,F,22.0,18.0
24317,24318,8,14,1996,2,PP,M,23.0,15.0
24318,24319,8,14,1996,12,DM,F,36.0,49.0
24319,24320,8,14,1996,18,PF,F,16.0,11.0
24320,24321,8,14,1996,17,DM,M,37.0,46.0
24321,24322,8,14,1996,20,PP,M,22.0,19.0
24322,24323,8,14,1996,19,PP,M,23.0,19.0
24323,24324,8,14,1996,12,PP,F,23.0,16.0
24324,24325,8,14,1996,21,PP,F,24.0,21.0
24325,24326,8,14,1996,21,PP,F,23.0,17.0
24326,24327,8,14,1996,12,PF,M,16.0,9.0
24327,24328,8,14,1996,17,DM,M,38.0,49.0
24329,24330,8,15,1996,3,PP,F,22.0,16.0
24330,24331,8,15,1996,6,PP,M,23.0,15.0
24331,24332,8,15,1996,8,PP,M,23.0,15.0
24332,24333,8,15,1996,14,PP,M,22.0,13.0
24333,24334,8,15,1996,3,DO,F,34.0,48.0
24334,24335,8,15,1996,14,PP,M,22.0,17.0
24335,24336,8,15,1996,3,PP,F,23.0,15.0
24337,24338,8,15,1996,15,DM,M,37.0,41.0
24338,24339,8,15,1996,9,DM,F,37.0,45.0
24339,24340,8,15,1996,14,DM,F,37.0,48.0
24340,24341,8,15,1996,6,PF,F,16.0,9.0
24341,24342,8,15,1996,11,DO,F,40.0,59.0
24343,24344,8,15,1996,8,DO,F,36.0,55.0
24344,24345,8,15,1996,4,DM,M,37.0,52.0
24345,24346,8,15,1996,14,DM,M,36.0,45.0
24346,24347,8,15,1996,3,PP,M,24.0,19.0
24347,24348,8,15,1996,13,PP,M,22.0,18.0
24348,24349,8,15,1996,6,PF,F,15.0,8.0
24349,24350,8,15,1996,5,PF,M,16.0,8.0
24350,24351,8,15,1996,3,PP,M,22.0,17.0
24351,24352,8,15,1996,5,PF,F,16.0,8.0
24352,24353,8,15,1996,11,DM,M,38.0,43.0
24353,24354,8,15,1996,9,PP,M,23.0,13.0
24354,24355,8,15,1996,4,PP,M,23.0,12.0
24355,24356,8,15,1996,4,DM,M,37.0,45.0
24356,24357,8,15,1996,6,OT,M,20.0,22.0
24357,24358,8,15,1996,11,PP,F,22.0,11.0
24358,24359,8,15,1996,5,OT,F,21.0,22.0
24359,24360,8,15,1996,3,PP,F,22.0,15.0
24360,24361,8,15,1996,15,PP,F,23.0,21.0
24361,24362,8,15,1996,3,PP,M,22.0,11.0
24362,24363,8,15,1996,6,PF,F,15.0,8.0
24363,24364,8,15,1996,3,PP,F,23.0,17.0
24364,24365,8,15,1996,14,DM,M,38.0,49.0
24365,24366,8,15,1996,9,DM,M,36.0,47.0
24366,24367,8,15,1996,13,PP,M,24.0,18.0
24367,24368,8,15,1996,3,PP,M,22.0,17.0
24368,24369,8,15,1996,13,PP,M,23.0,19.0
24369,24370,8,15,1996,13,PF,F,15.0,8.0
24370,24371,8,15,1996,8,DO,M,36.0,45.0
24371,24372,8,15,1996,13,DM,F,37.0,41.0
24372,24373,8,15,1996,9,DM,M,36.0,47.0
24373,24374,8,15,1996,4,PP,F,21.0,14.0
24374,24375,8,15,1996,6,PP,M,22.0,15.0
24375,24376,8,15,1996,8,PP,F,21.0,13.0
24376,24377,8,15,1996,4,PF,M,17.0,10.0
24377,24378,8,15,1996,13,PP,M,23.0,17.0
24378,24379,8,15,1996,9,PP,M,22.0,16.0
24379,24380,8,15,1996,6,OT,M,20.0,24.0
24380,24381,8,15,1996,4,PP,M,23.0,16.0
24381,24382,8,15,1996,13,PF,F,16.0,11.0
24382,24383,8,15,1996,6,OT,F,21.0,21.0
24383,24384,8,15,1996,13,PF,M,15.0,9.0
24384,24385,8,15,1996,13,PP,M,23.0,20.0
24385,24386,8,15,1996,5,PP,M,24.0,18.0
24388,24389,9,21,1996,12,DM,F,34.0,21.0
24389,24390,9,21,1996,17,DM,M,36.0,48.0
24390,24391,9,21,1996,18,PP,F,22.0,18.0
24391,24392,9,21,1996,23,PP,M,18.0,22.0
24392,24393,9,21,1996,2,DM,F,33.0,26.0
24393,24394,9,21,1996,21,OT,M,21.0,23.0
24394,24395,9,21,1996,12,PP,M,21.0,11.0
24395,24396,9,21,1996,2,DM,M,35.0,28.0
24396,24397,9,21,1996,12,PB,M,26.0,31.0
24397,24398,9,21,1996,19,PP,M,23.0,16.0
24398,24399,9,21,1996,1,PB,F,26.0,32.0
24399,24400,9,21,1996,12,DM,M,37.0,47.0
24400,24401,9,21,1996,17,DM,M,37.0,44.0
24401,24402,9,21,1996,20,OT,F,20.0,27.0
24402,24403,9,21,1996,21,PP,F,22.0,17.0
24403,24404,9,21,1996,1,DM,M,37.0,35.0
24404,24405,9,21,1996,12,NL,M,32.0,184.0
24405,24406,9,21,1996,22,DM,F,35.0,41.0
24406,24407,9,21,1996,2,DM,F,35.0,42.0
24407,24408,9,21,1996,20,PP,M,21.0,14.0
24408,24409,9,21,1996,17,PF,F,16.0,8.0
24409,24410,9,21,1996,20,PF,M,16.0,8.0
24410,24411,9,21,1996,19,PP,F,22.0,17.0
24411,24412,9,21,1996,22,DM,F,23.0,54.0
24412,24413,9,21,1996,2,OT,F,19.0,31.0
24413,24414,9,21,1996,18,PP,M,23.0,17.0
24414,24415,9,21,1996,20,OT,M,20.0,21.0
24415,24416,9,21,1996,1,PF,M,15.0,7.0
24416,24417,9,21,1996,12,DM,M,33.0,22.0
24417,24418,9,21,1996,2,PP,F,20.0,20.0
24418,24419,9,21,1996,17,OT,M,19.0,13.0
24419,24420,9,21,1996,22,DM,M,35.0,31.0
24420,24421,9,21,1996,17,OT,F,22.0,22.0
24421,24422,9,21,1996,1,DO,M,37.0,41.0
24422,24423,9,21,1996,2,PB,M,26.0,36.0
24423,24424,9,21,1996,12,DM,F,36.0,49.0
24424,24425,9,21,1996,17,PF,M,16.0,7.0
24425,24426,9,21,1996,2,OT,M,22.0,27.0
24426,24427,9,21,1996,17,DM,F,36.0,46.0
24427,24428,9,21,1996,12,DM,M,36.0,50.0
24428,24429,9,21,1996,17,PF,F,15.0,8.0
24429,24430,9,21,1996,1,DO,F,36.0,52.0
24430,24431,9,21,1996,12,DM,F,35.0,43.0
24431,24432,9,21,1996,21,OT,M,22.0,15.0
24432,24433,9,21,1996,24,PM,M,19.0,20.0
24433,24434,9,21,1996,18,PF,M,16.0,8.0
24434,24435,9,21,1996,2,PP,F,23.0,21.0
24435,24436,9,21,1996,12,PF,M,16.0,7.0
24436,24437,9,21,1996,21,PP,F,22.0,21.0
24437,24438,9,21,1996,22,DM,F,30.0,52.0
24438,24439,9,21,1996,7,PP,F,23.0,21.0
24439,24440,9,21,1996,2,PB,F,25.0,24.0
24440,24441,9,21,1996,12,OT,F,20.0,29.0
24441,24442,9,21,1996,17,DM,M,37.0,50.0
24442,24443,9,21,1996,2,DM,M,36.0,42.0
24443,24444,9,21,1996,20,PB,M,26.0,25.0
24444,24445,9,21,1996,12,DM,M,36.0,49.0
24446,24447,9,21,1996,12,OT,M,23.0,27.0
24447,24448,9,21,1996,20,OT,M,20.0,20.0
24448,24449,9,21,1996,12,PP,M,19.0,14.0
24449,24450,9,21,1996,18,PF,F,15.0,9.0
24450,24451,9,21,1996,22,PB,M,28.0,40.0
24451,24452,9,21,1996,2,PB,M,25.0,32.0
24452,24453,9,21,1996,12,PF,F,15.0,8.0
24453,24454,9,21,1996,18,PP,F,22.0,16.0
24454,24455,9,21,1996,17,PP,F,21.0,16.0
24455,24456,9,21,1996,22,OT,F,22.0,24.0
24456,24457,9,21,1996,12,DM,F,35.0,42.0
24457,24458,9,21,1996,17,DM,M,37.0,50.0
24458,24459,9,21,1996,17,PP,M,22.0,20.0
24459,24460,9,22,1996,4,DM,M,36.0,54.0
24460,24461,9,22,1996,6,PP,F,21.0,15.0
24461,24462,9,22,1996,8,PP,M,21.0,18.0
24462,24463,9,22,1996,15,PF,F,15.0,10.0
24463,24464,9,22,1996,4,PP,M,23.0,11.0
24464,24465,9,22,1996,6,PP,M,22.0,16.0
24465,24466,9,22,1996,3,PP,F,21.0,17.0
24466,24467,9,22,1996,8,PF,F,15.0,9.0
24467,24468,9,22,1996,15,PF,F,16.0,9.0
24468,24469,9,22,1996,8,DO,M,35.0,54.0
24469,24470,9,22,1996,6,OT,F,20.0,25.0
24470,24471,9,22,1996,9,DM,F,36.0,43.0
24471,24472,9,22,1996,13,OT,F,20.0,16.0
24472,24473,9,22,1996,4,PF,M,12.0,9.0
24473,24474,9,22,1996,15,DM,M,38.0,48.0
24474,24475,9,22,1996,4,DM,M,38.0,51.0
24476,24477,9,22,1996,13,OT,F,20.0,18.0
24477,24478,9,22,1996,15,PF,F,15.0,7.0
24478,24479,9,22,1996,13,OT,F,21.0,28.0
24479,24480,9,22,1996,3,PB,F,27.0,26.0
24480,24481,9,22,1996,11,OT,F,20.0,24.0
24481,24482,9,22,1996,13,OT,M,20.0,14.0
24482,24483,9,22,1996,15,PP,M,21.0,15.0
24483,24484,9,22,1996,11,DO,F,36.0,61.0
24484,24485,9,22,1996,9,DO,M,34.0,50.0
24485,24486,9,22,1996,5,PF,F,16.0,8.0
24487,24488,9,22,1996,5,PP,F,21.0,16.0
24488,24489,9,22,1996,9,DM,M,36.0,49.0
24489,24490,9,22,1996,8,PP,F,20.0,19.0
24490,24491,9,22,1996,14,DM,M,36.0,47.0
24491,24492,9,22,1996,3,PP,F,20.0,16.0
24492,24493,9,22,1996,14,DM,F,36.0,49.0
24493,24494,9,22,1996,3,PP,F,20.0,18.0
24494,24495,9,22,1996,14,PP,F,22.0,14.0
24495,24496,9,22,1996,15,PF,F,15.0,8.0
24496,24497,9,22,1996,14,DM,M,37.0,57.0
24497,24498,9,22,1996,3,OT,F,21.0,16.0
24498,24499,9,22,1996,11,DM,F,35.0,33.0
24499,24500,9,22,1996,8,DO,M,35.0,52.0
24500,24501,9,22,1996,13,OT,M,20.0,21.0
24501,24502,9,22,1996,14,DM,F,36.0,30.0
24502,24503,9,22,1996,11,PF,F,15.0,5.0
24503,24504,9,22,1996,16,OT,M,20.0,22.0
24504,24505,9,22,1996,3,PP,M,21.0,20.0
24505,24506,9,22,1996,3,OT,F,20.0,19.0
24506,24507,9,22,1996,6,PF,F,15.0,5.0
24507,24508,9,22,1996,8,DO,F,37.0,40.0
24508,24509,9,22,1996,13,PF,F,16.0,8.0
24509,24510,9,22,1996,14,PF,M,15.0,8.0
24510,24511,9,22,1996,5,PF,F,16.0,9.0
24511,24512,9,22,1996,4,DM,M,37.0,50.0
24512,24513,9,22,1996,16,PM,M,20.0,19.0
24513,24514,9,22,1996,5,PF,M,17.0,8.0
24514,24515,9,22,1996,3,PP,M,21.0,17.0
24515,24516,9,22,1996,9,DM,M,37.0,35.0
24516,24517,9,22,1996,13,PE,M,19.0,26.0
24517,24518,9,22,1996,14,DM,M,34.0,48.0
24518,24519,9,22,1996,15,OT,F,21.0,27.0
24519,24520,9,22,1996,4,PF,M,16.0,8.0
24520,24521,9,22,1996,6,PB,F,26.0,29.0
24521,24522,9,22,1996,6,PP,F,23.0,14.0
24522,24523,9,22,1996,15,OT,M,20.0,16.0
24523,24524,9,22,1996,8,OT,F,21.0,25.0
24524,24525,9,22,1996,13,DM,F,36.0,45.0
24525,24526,9,22,1996,14,DM,M,35.0,30.0
24526,24527,9,22,1996,15,PP,F,23.0,15.0
24527,24528,9,22,1996,11,DM,M,36.0,47.0
24528,24529,9,22,1996,13,PP,M,21.0,19.0
24529,24530,9,22,1996,14,DM,F,36.0,53.0
24530,24531,9,22,1996,10,RM,M,20.0,11.0
24531,24532,9,22,1996,13,PF,M,15.0,9.0
24532,24533,9,22,1996,11,PP,M,23.0,15.0
24533,24534,9,22,1996,4,OT,F,21.0,28.0
24534,24535,9,22,1996,16,RM,F,17.0,14.0
24535,24536,10,12,1996,1,OT,M,20.0,25.0
24536,24537,10,12,1996,2,DM,M,38.0,45.0
24537,24538,10,12,1996,12,DM,M,39.0,46.0
24538,24539,10,12,1996,18,PF,F,16.0,9.0
24539,24540,10,12,1996,1,DM,F,35.0,27.0
24540,24541,10,12,1996,17,PF,F,16.0,8.0
24541,24542,10,12,1996,19,OT,M,19.0,14.0
24542,24543,10,12,1996,17,DM,M,37.0,44.0
24543,24544,10,12,1996,7,PM,M,21.0,20.0
24544,24545,10,12,1996,24,PE,F,20.0,19.0
24545,24546,10,12,1996,2,DM,M,38.0,50.0
